id,id_client,id_product,qtd,total,sale_date,product_name,price,category,client_name,city,state,brl_cost,cost_total,profit,margin_pct,year,month,weekday
4152,46,11,9,309782.65,2024-04-09,GPS Furuno Swift Leviathan Poseidon,36231.91,eletronicos,Ana Silva Costa Farias Coelho,Macapá,AP,36231.2,326080.8,-16298.15,-5.26,2024,4,1
4153,5,104,7,24691.45,2024-09-05,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Pedro Freitas,Santarém Novo,PA,3712.7,25988.9,-1297.45,-5.25,2024,9,3
4154,24,58,13,1414720.0,2023-03-20,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,propulcao,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,98471.3,1280126.9,134593.1,9.51,2023,3,0
4155,12,80,5,646119.0,2024-03-08,Motor de Popa Volvo Maré 69HP,129223.84,propulsao,Rafael Pereira Barros,Fortaleza do Tabocão,TO,120885.2,604426.0,41693.0,6.45,2024,3,4
4156,30,40,10,141840.0,2023-10-06,Sonda Furuno Maré Tidal,14184.04,eletronicos,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,14336.3,143363.0,-1523.0,-1.07,2023,10,4
4157,31,130,9,35432.15,2023-06-28,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,ancoragem,Jéssica Figueiredo Leite Martins,São Luís,MA,3761.15,33850.35,1581.8,4.46,2023,6,2
4158,32,49,11,145907.0,2023-02-08,Sonda Furuno Swift,13264.25,eletronicos,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,11763.05,129393.55,16513.45,11.32,2023,2,2
4159,31,87,15,952753.1,2023-06-04,Motor Elétrico Volvo Boost 225HP,66859.9,propulcao,Jéssica Figueiredo Leite Martins,São Luís,MA,67988.5,1019827.5,-67074.4,-7.04,2023,6,6
4160,34,139,1,1425.0,2023-06-26,Boia de Arqueamento Danforth Torque,1424.88,ancoragem,Victor Vieira Nunes Cunha,Fortaleza,CE,1234.45,1234.45,190.55,13.37,2023,6,0
4161,33,114,3,2278.1,2024-12-04,Boia de Arqueamento Danforth Tidal Zen Swift,799.29,ancoragem,Diego Costa Guedes Cunha,Rio Grande,RS,762.3,2286.9,-8.8,-0.39,2024,12,2
4162,11,92,6,533125.0,2024-10-18,Motor Elétrico Yamaha Nautic Kraken 133HP,88854.1,propulsao,Victor Torres Monteiro,Porto Seguro,BA,81198.7,487192.2,45932.8,8.62,2024,10,4
4163,22,110,14,33190.15,2023-05-09,Corrente Bruce Current,2495.51,ancoragem,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,2219.25,31069.5,2120.65,6.39,2023,5,1
4164,27,35,11,121061.0,2024-04-07,Radar Furuno Swift,11005.53,eletronicos,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,10534.25,115876.75,5184.25,4.28,2024,4,6
4165,16,91,10,1281417.0,2024-10-31,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,propulsao,Renata Pacheco Cardoso,Fortaleza,CE,138358.85,1383588.5,-102171.5,-7.97,2024,10,3
4166,15,19,6,98594.0,2023-03-19,Sonda Lowrance Tidal Storm Vox,16432.35,eletronicos,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,16790.65,100743.9,-2149.9,-2.18,2023,3,6
4167,26,82,5,245261.5,2023-02-10,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,propulsao,Luiz Borges Gomes Araújo,Manaus,AM,48851.45,244257.25,1004.25,0.41,2023,2,4
4168,2,136,15,29602.0,2023-04-25,Cabo de Nylon Bruce Flux Hydro,1973.5,ancoragem,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,1953.1,29296.5,305.5,1.03,2023,4,1
4169,7,23,8,89429.0,2024-06-03,Piloto Automático Furuno Torque Peak,11178.63,eletronicos,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,11223.3,89786.4,-357.4,-0.4,2024,6,0
4170,34,97,9,1218016.0,2024-10-06,Motor de Popa Tohatsu Evo 168HP,135335.07,propulsao,Victor Vieira Nunes Cunha,Fortaleza,CE,128039.4,1152354.6,65661.4,5.39,2024,10,6
4171,25,146,13,6125.6,2023-10-13,Corrente Delta Vox Ion,495.98,ancoragem,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,414.4,5387.2,738.4,12.05,2023,10,4
4172,44,35,6,66033.0,2023-11-16,Radar Furuno Swift,11005.53,eletronicos,Rafael Paiva Vieira,Paranaguá,PR,10534.25,63205.5,2827.5,4.28,2023,11,3
4173,48,37,4,24271.0,2024-01-16,GPS Lowrance Evo Storm Drift,6067.71,eletronicos,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,5030.1,20120.4,4150.6,17.1,2024,1,1
4174,14,23,7,74337.5,2024-04-14,Piloto Automático Furuno Torque Peak,11178.63,eletronicos,Gabriela Silva Vieira Amaral,Itacoatiara,AM,11223.3,78563.1,-4225.6,-5.68,2024,4,6
4175,19,139,12,17099.0,2023-09-30,Boia de Arqueamento Danforth Torque,1424.88,ancoragem,Renata Lima Gomes Coelho Mendonça,Maceió,AL,1234.45,14813.4,2285.6,13.37,2023,9,5
4176,14,138,11,43713.3,2023-12-01,Boia de Arqueamento Delta Peak Boost Thrust,4183.05,ancoragem,Gabriela Silva Vieira Amaral,Itacoatiara,AM,4184.4,46028.4,-2315.1,-5.3,2023,12,4
4177,40,82,8,413072.0,2023-02-20,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,propulsao,Lucas Pacheco,Corumbá,MS,48851.45,390811.6,22260.4,5.39,2023,2,0
4178,49,22,9,337322.2,2024-05-18,Transponder Furuno Force Ion,39452.86,eletronicos,Diego Costa Tavares Antunes,Aracaju,SE,38153.35,343380.15,-6057.95,-1.8,2024,5,5
4179,14,117,15,61545.0,2023-08-16,Corrente Danforth Zen Abyss Axis,4103.01,ancoragem,Gabriela Silva Vieira Amaral,Itacoatiara,AM,4117.0,61755.0,-210.0,-0.34,2023,8,2
4180,19,58,4,435298.0,2023-04-18,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,propulcao,Renata Lima Gomes Coelho Mendonça,Maceió,AL,98471.3,393885.2,41412.8,9.51,2023,4,1
4181,15,115,6,4734.8,2023-02-22,Cabo de Nylon Delta Force Magnum Leviathan,830.59,ancoragem,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,839.5,5037.0,-302.2,-6.38,2023,2,2
4182,35,99,15,1609000.0,2023-11-14,Motor Elétrico Honda Flux Ultra 273HP,107266.66,propulsao,Priscila Martins,João Pessoa,PB,94889.3,1423339.5,185660.5,11.54,2023,11,1
4183,46,46,12,59805.0,2024-09-16,Sonda AIS Magnum Boost,4983.77,eletronicos,Ana Silva Costa Farias Coelho,Macapá,AP,5003.2,60038.4,-233.4,-0.39,2024,9,0
4184,44,125,5,16159.5,2023-04-08,Cabo de Nylon Danforth Kinetic,3402.07,ancoragem,Rafael Paiva Vieira,Paranaguá,PR,3231.35,16156.75,2.75,0.02,2023,4,5
4185,33,110,9,21337.0,2024-11-11,Corrente Bruce Current,2495.51,ancoragem,Diego Costa Guedes Cunha,Rio Grande,RS,2219.25,19973.25,1363.75,6.39,2024,11,0
4186,49,97,12,1542819.95,2024-06-25,Motor de Popa Tohatsu Evo 168HP,135335.07,propulsao,Diego Costa Tavares Antunes,Aracaju,SE,128039.4,1536472.8,6347.15,0.41,2024,6,1
4187,13,121,4,14777.0,2023-07-04,Âncora Danforth Oceanic Helix Flux,3694.27,ancoragem,Carlos Guimarães Martins,Santarém,PA,3388.3,13553.2,1223.8,8.28,2023,7,1
4188,11,77,3,134114.0,2024-08-28,Motor Diesel Tohatsu Vector 197HP,44704.67,propulsao,Victor Torres Monteiro,Porto Seguro,BA,36100.5,108301.5,25812.5,19.25,2024,8,2
4189,9,2,3,41994.0,2023-04-14,Transponder Furuno Marlin,13998.15,eletronicos,Lucas Guedes Cunha Lopes,João Pessoa,PB,14148.7,42446.1,-452.1,-1.08,2023,4,4
4190,32,94,9,348420.1,2023-04-15,Motor de Popa Volvo Magnum 276HP,40750.84,propulsao,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,40110.65,360995.85,-12575.75,-3.61,2023,4,5
4191,46,28,3,42776.0,2024-03-29,Piloto Automático AIS Core,14258.56,eletronicos,Ana Silva Costa Farias Coelho,Macapá,AP,13883.7,41651.1,1124.9,2.63,2024,3,4
4192,5,25,10,121265.0,2023-07-20,Rádio Lowrance Nitro Thrust Barracuda,12126.46,eletronicos,Pedro Freitas,Santarém Novo,PA,10699.95,106999.5,14265.5,11.76,2023,7,3
4193,26,62,13,1262441.7,2023-04-23,Motor Diesel Yanmar Velocity 37HP,102221.97,propulsao,Luiz Borges Gomes Araújo,Manaus,AM,100003.9,1300050.7,-37609.0,-2.98,2023,4,6
4194,38,72,11,1041495.45,2023-02-13,Motor de Popa Volvo Hydro Dash 256HP,99664.64,propulsao,Mateus Antunes,Fortaleza do Tabocão,TO,153377.4,1687151.4,-645655.95,-61.99,2023,2,0
4195,24,137,12,40626.0,2024-10-12,Âncora Danforth Impulse,3385.47,ancoragem,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,3369.9,40438.8,187.2,0.46,2024,10,5
4196,46,86,9,799622.6,2024-02-21,Motor Diesel Volvo Helix Evo Force 144HP,93523.13,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,77196.15,694765.35,104857.25,13.11,2024,2,2
4197,47,124,10,35814.05,2024-11-05,Corrente Delta Axis,3769.93,ancoragem,Gabriela Barros Lacerda,Niterói,RJ,3326.15,33261.5,2552.55,7.13,2024,11,1
4198,4,90,5,395487.0,2023-06-12,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,79097.33,propulsao,Thiago Moreira,Rio Branco,AC,72856.45,364282.25,31204.75,7.89,2023,6,0
4199,47,33,4,26863.0,2023-11-01,Transponder Garmin Drift Vortex Marlin,6715.77,eletronicos,Gabriela Barros Lacerda,Niterói,RJ,6629.85,26519.4,343.6,1.28,2023,11,2
4200,12,77,5,223523.0,2024-10-29,Motor Diesel Tohatsu Vector 197HP,44704.67,propulsao,Rafael Pereira Barros,Fortaleza do Tabocão,TO,36100.5,180502.5,43020.5,19.25,2024,10,1
4201,36,103,4,7157.0,2024-05-10,Âncora Delta Swift,1789.19,ancoragem,Francisca Ribeiro Pinheiro,Belém,PA,1634.55,6538.2,618.8,8.65,2024,5,4
4202,25,20,12,370001.0,2023-03-17,Radar AIS Marlin,30833.44,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,28445.2,341342.4,28658.6,7.75,2023,3,4
4203,10,104,1,3527.35,2024-10-11,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Débora Paiva,Santarém,PA,3712.7,3712.7,-185.35,-5.25,2024,10,4
4204,4,143,5,21072.9,2023-04-04,Âncora Delta Hydra Kraken Velocity,4436.43,ancoragem,Thiago Moreira,Rio Branco,AC,3831.65,19158.25,1914.65,9.09,2023,4,1
4205,46,83,13,1664827.5,2023-01-14,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,179198.5,2329580.5,-664753.0,-39.93,2023,1,5
4206,16,88,3,137758.55,2024-03-08,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Renata Pacheco Cardoso,Fortaleza,CE,49480.5,148441.5,-10682.95,-7.75,2024,3,4
4207,5,88,5,241682.0,2024-10-14,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Pedro Freitas,Santarém Novo,PA,49480.5,247402.5,-5720.5,-2.37,2024,10,0
4208,10,140,11,34480.0,2023-04-07,Boia de Arqueamento Bruce Dash Titan Pulse,3134.58,ancoragem,Débora Paiva,Santarém,PA,3062.45,33686.95,793.05,2.3,2023,4,4
4209,22,60,2,217502.0,2023-09-21,Motor de Popa Honda Velocity Drift 258HP,108751.09,propulsao,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,98931.2,197862.4,19639.6,9.03,2023,9,3
4210,16,63,6,839746.0,2023-02-07,Motor Elétrico Torqeedo Ion Orca Vox 186HP,139957.67,propulsao,Renata Pacheco Cardoso,Fortaleza,CE,138090.7,828544.2,11201.8,1.33,2023,2,1
4211,26,44,12,123197.9,2024-02-08,GPS Simrad Zen Hydra Peak,10806.84,eletronicos,Luiz Borges Gomes Araújo,Manaus,AM,10796.7,129560.4,-6362.5,-5.16,2024,2,3
4212,9,96,6,402538.75,2023-01-01,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,propulsao,Lucas Guedes Cunha Lopes,João Pessoa,PB,73882.0,443292.0,-40753.25,-10.12,2023,1,6
4213,45,107,7,10064.3,2023-08-03,Boia de Arqueamento Bruce Tidal Marlin,1513.38,ancoragem,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,1557.95,10905.65,-841.35,-8.36,2023,8,3
4214,20,108,11,36801.0,2023-11-15,Boia de Arqueamento Bruce Titan,3345.56,ancoragem,Bruno Silva,Santarém Novo,PA,3444.15,37885.65,-1084.65,-2.95,2023,11,2
4215,4,133,7,12586.55,2024-12-18,Âncora Bruce Core Pulse,1892.72,ancoragem,Thiago Moreira,Rio Branco,AC,1908.35,13358.45,-771.9,-6.13,2024,12,2
4216,45,116,5,12878.0,2024-10-19,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,ancoragem,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,2511.2,12556.0,322.0,2.5,2024,10,5
4217,45,116,6,15453.0,2023-02-11,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,ancoragem,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,2511.2,15067.2,385.8,2.5,2023,2,5
4218,9,103,13,22096.05,2023-12-12,Âncora Delta Swift,1789.19,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,1634.55,21249.15,846.9,3.83,2023,12,1
4219,44,34,7,32701.85,2024-06-05,Transponder AIS Helix Torque,4917.53,eletronicos,Rafael Paiva Vieira,Paranaguá,PR,4758.3,33308.1,-606.25,-1.85,2024,6,2
4220,43,97,6,771409.5,2024-02-19,Motor de Popa Tohatsu Evo 168HP,135335.07,propulsao,Jéssica Farias Cunha,Itaqui (São Luís),MA,128039.4,768236.4,3173.1,0.41,2024,2,0
4221,29,101,10,4634.0,2023-08-10,Cabo de Nylon Delta Vortex,463.4,ancoragem,Gabriela Moraes Macedo Nunes,Fortaleza,CE,376.6,3766.0,868.0,18.73,2023,8,3
4222,46,100,4,397480.95,2024-01-26,Motor Elétrico Honda Vector Abyss 220HP,104600.24,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,99036.4,396145.6,1335.35,0.34,2024,1,4
4223,35,104,2,7426.0,2024-12-26,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Priscila Martins,João Pessoa,PB,3712.7,7425.4,0.6,0.01,2024,12,3
4224,32,15,11,306897.0,2024-03-17,Radar Garmin Tidal Thrust,27899.76,eletronicos,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,25488.55,280374.05,26522.95,8.64,2024,3,6
4225,14,118,4,16397.0,2023-12-20,Boia de Arqueamento Delta Force Vox,4315.11,ancoragem,Gabriela Silva Vieira Amaral,Itacoatiara,AM,3939.35,15757.4,639.6,3.9,2023,12,2
4226,45,49,7,92850.0,2023-01-05,Sonda Furuno Swift,13264.25,eletronicos,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,11763.05,82341.35,10508.65,11.32,2023,1,3
4227,36,111,1,4285.0,2024-11-20,Boia de Arqueamento Danforth Aero Dash,4285.23,ancoragem,Francisca Ribeiro Pinheiro,Belém,PA,4301.85,4301.85,-16.85,-0.39,2024,11,2
4228,29,111,7,29997.0,2024-01-20,Boia de Arqueamento Danforth Aero Dash,4285.23,ancoragem,Gabriela Moraes Macedo Nunes,Fortaleza,CE,4301.85,30112.95,-115.95,-0.39,2024,1,5
4229,34,56,1,42989.0,2024-07-22,Motor Elétrico Torqeedo Velocity Swift 74HP,42988.77,propulsao,Victor Vieira Nunes Cunha,Fortaleza,CE,40437.95,40437.95,2551.05,5.93,2024,7,0
4230,43,142,10,8264.0,2024-07-08,Âncora Danforth Vector Evo,826.41,ancoragem,Jéssica Farias Cunha,Itaqui (São Luís),MA,748.55,7485.5,778.5,9.42,2024,7,0
4231,4,38,2,50275.9,2024-01-29,Rádio AIS Force,26461.14,eletronicos,Thiago Moreira,Rio Branco,AC,24258.05,48516.1,1759.8,3.5,2024,1,0
4232,40,129,10,31028.9,2023-03-25,Corrente Delta Boost,3266.21,ancoragem,Lucas Pacheco,Corumbá,MS,3309.9,33099.0,-2070.1,-6.67,2023,3,5
4233,9,65,13,315637.5,2023-12-25,Motor de Popa Torqeedo Nautic Swift 223HP,25557.7,propulcao,Lucas Guedes Cunha Lopes,João Pessoa,PB,24982.6,324773.8,-9136.3,-2.89,2023,12,0
4234,9,132,12,17818.2,2024-10-09,Corrente Bruce Nautic Evo,1562.97,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,1572.3,18867.6,-1049.4,-5.89,2024,10,2
4235,43,26,12,207398.0,2023-11-24,Piloto Automático Furuno Core Boost Flux,17283.18,eletronicos,Jéssica Farias Cunha,Itaqui (São Luís),MA,16894.25,202731.0,4667.0,2.25,2023,11,4
4236,21,109,2,1182.75,2024-09-20,Cabo de Nylon Danforth Evo Aqua Mako,622.7,ancoragem,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,616.2,1232.4,-49.65,-4.2,2024,9,4
4237,39,125,11,37423.0,2024-08-24,Cabo de Nylon Danforth Kinetic,3402.07,ancoragem,Renata Oliveira Siqueira,Suape (Ipojuca),PE,3231.35,35544.85,1878.15,5.02,2024,8,5
4238,7,112,1,2071.95,2024-11-13,Corrente Danforth Tidal,2180.95,ancoragem,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,2032.2,2032.2,39.75,1.92,2024,11,2
4239,25,15,3,83699.0,2024-04-11,Radar Garmin Tidal Thrust,27899.76,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,25488.55,76465.65,7233.35,8.64,2024,4,3
4240,37,113,2,8790.0,2024-09-12,Âncora Delta Mako Ultra,4394.96,ancoragem,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,3887.85,7775.7,1014.3,11.54,2024,9,3
4241,40,126,15,40156.0,2023-10-25,Corrente Danforth Hydro,2677.06,ancoragem,Lucas Pacheco,Corumbá,MS,2335.25,35028.75,5127.25,12.77,2023,10,2
4243,13,84,2,82505.6,2024-10-11,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,43423.88,propulsao,Carlos Guimarães Martins,Santarém,PA,42282.25,84564.5,-2058.9,-2.5,2024,10,4
4244,13,102,7,5824.0,2023-02-24,Cabo de Nylon Bruce Nexus,832.02,ancoragem,Carlos Guimarães Martins,Santarém,PA,999.65,6997.55,-1173.55,-20.15,2023,2,4
4245,20,99,11,1120936.35,2024-11-28,Motor Elétrico Honda Flux Ultra 273HP,107266.66,propulsao,Bruno Silva,Santarém Novo,PA,94889.3,1043782.3,77154.05,6.88,2024,11,3
4246,28,4,9,28915.15,2024-02-29,Rádio AIS Hydro Tidal Zen,3381.88,eletronicos,Bianca Rodrigues,Antonina,PR,3395.65,30560.85,-1645.7,-5.69,2024,2,3
4247,38,2,10,132982.9,2023-08-11,Transponder Furuno Marlin,13998.15,eletronicos,Mateus Antunes,Fortaleza do Tabocão,TO,14148.7,141487.0,-8504.1,-6.39,2023,8,4
4248,2,46,13,64789.0,2024-07-22,Sonda AIS Magnum Boost,4983.77,eletronicos,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,5003.2,65041.6,-252.6,-0.39,2024,7,0
4249,21,144,10,22141.0,2024-02-07,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,2012.7,20127.0,2014.0,9.1,2024,2,2
4250,49,110,3,7112.65,2023-05-25,Corrente Bruce Current,2495.51,ancoragem,Diego Costa Tavares Antunes,Aracaju,SE,2219.25,6657.75,454.9,6.4,2023,5,3
4251,21,44,6,64841.0,2024-11-15,GPS Simrad Zen Hydra Peak,10806.84,eletronicos,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,10796.7,64780.2,60.8,0.09,2024,11,4
4252,33,32,8,95019.0,2024-07-07,Sonda AIS Impulse Oceanic Zenith,12502.46,eletronicos,Diego Costa Guedes Cunha,Rio Grande,RS,11444.95,91559.6,3459.4,3.64,2024,7,6
4253,25,42,6,35957.0,2024-05-16,Transponder Lowrance Axis,5992.84,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,6317.85,37907.1,-1950.1,-5.42,2024,5,3
4254,16,11,5,181160.0,2024-06-17,GPS Furuno Swift Leviathan Poseidon,36231.91,eletronicos,Renata Pacheco Cardoso,Fortaleza,CE,36231.2,181156.0,4.0,0.0,2024,6,0
4255,2,39,12,355594.0,2023-11-05,GPS Furuno Vector,29632.83,eletronicos,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,26354.35,316252.2,39341.8,11.06,2023,11,6
4256,3,130,12,47242.55,2024-07-17,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,3761.15,45133.8,2108.75,4.46,2024,7,2
4257,18,5,3,71007.0,2023-09-06,Piloto Automático Furuno Storm,23669.01,eletronicos,Adriana Guedes Borges Alves Rocha,Santarém,PA,21636.85,64910.55,6096.45,8.59,2023,9,2
4258,36,11,10,344203.05,2023-08-10,GPS Furuno Swift Leviathan Poseidon,36231.91,eletronicos,Francisca Ribeiro Pinheiro,Belém,PA,36231.2,362312.0,-18108.95,-5.26,2023,8,3
4259,2,150,9,14811.0,2024-02-07,Cabo de Nylon Danforth Magnum Vox,1645.66,ancoragem,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,1444.5,13000.5,1810.5,12.22,2024,2,2
4260,7,26,2,32837.7,2024-12-22,Piloto Automático Furuno Core Boost Flux,17283.18,eletronicos,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,16894.25,33788.5,-950.8,-2.9,2024,12,6
4261,6,50,5,53561.0,2023-06-06,Piloto Automático Simrad Poseidon Magnum,11275.99,eletronicos,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,11892.25,59461.25,-5900.25,-11.02,2023,6,1
4262,18,31,15,118034.65,2023-03-11,Transponder Furuno Pulse Axis,8283.11,eletronicos,Adriana Guedes Borges Alves Rocha,Santarém,PA,7414.55,111218.25,6816.4,5.77,2023,3,5
4263,1,74,15,1233459.1,2023-05-31,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Femininos Oliveira Antunes,Aratu (Candeias),BA,85801.8,1287027.0,-53567.9,-4.34,2023,5,2
4264,49,33,1,6380.2,2023-12-27,Transponder Garmin Drift Vortex Marlin,6715.77,eletronicos,Diego Costa Tavares Antunes,Aracaju,SE,6629.85,6629.85,-249.65,-3.91,2023,12,2
4265,9,32,6,71264.25,2023-09-01,Sonda AIS Impulse Oceanic Zenith,12502.46,eletronicos,Lucas Guedes Cunha Lopes,João Pessoa,PB,11444.95,68669.7,2594.55,3.64,2023,9,4
4266,39,136,7,13123.3,2023-03-23,Cabo de Nylon Bruce Flux Hydro,1973.5,ancoragem,Renata Oliveira Siqueira,Suape (Ipojuca),PE,1953.1,13671.7,-548.4,-4.18,2023,3,3
4267,40,82,4,206536.0,2024-01-01,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,propulsao,Lucas Pacheco,Corumbá,MS,48851.45,195405.8,11130.2,5.39,2024,1,0
4268,18,71,4,494661.2,2023-05-20,Motor Elétrico Torqeedo Pulse 300HP,130174.06,propulsao,Adriana Guedes Borges Alves Rocha,Santarém,PA,115500.85,462003.4,32657.8,6.6,2023,5,5
4269,45,83,11,1482843.0,2024-04-26,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,propulsao,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,179198.5,1971183.5,-488340.5,-32.93,2024,4,4
4270,1,80,8,982101.45,2024-05-18,Motor de Popa Volvo Maré 69HP,129223.84,propulsao,Femininos Oliveira Antunes,Aratu (Candeias),BA,120885.2,967081.6,15019.85,1.53,2024,5,5
4271,6,58,9,930449.95,2024-02-27,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,propulcao,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,98471.3,886241.7,44208.25,4.75,2024,2,1
4272,32,37,12,72813.0,2023-05-05,GPS Lowrance Evo Storm Drift,6067.71,eletronicos,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,5030.1,60361.2,12451.8,17.1,2023,5,4
4273,25,9,12,452642.7,2024-02-07,Transponder AIS Titan Pulse,39705.5,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,36293.2,435518.4,17124.3,3.78,2024,2,2
4274,31,122,15,19837.0,2024-02-11,Corrente Danforth Zenith Oceanic Torque,1322.47,ancoragem,Jéssica Figueiredo Leite Martins,São Luís,MA,1113.15,16697.25,3139.75,15.83,2024,2,6
4275,46,54,13,1500955.35,2024-09-23,Motor de Popa Yamaha Evo Dash 155HP,121534.82,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,115959.5,1507473.5,-6518.15,-0.43,2024,9,0
4276,3,21,2,17469.0,2024-12-13,GPS AIS Nautic Thrust,8734.56,eletronicos,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,7924.8,15849.6,1619.4,9.27,2024,12,4
4277,7,20,6,185001.0,2024-11-22,Radar AIS Marlin,30833.44,eletronicos,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,28445.2,170671.2,14329.8,7.75,2024,11,4
4278,14,51,10,641590.0,2023-12-07,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Gabriela Silva Vieira Amaral,Itacoatiara,AM,58845.25,588452.5,53137.5,8.28,2023,12,3
4279,41,129,15,46543.35,2024-06-20,Corrente Delta Boost,3266.21,ancoragem,Pedro Ribeiro Costa Santos Correia,Aratu (Candeias),BA,3309.9,49648.5,-3105.15,-6.67,2024,6,3
4280,3,112,9,18647.55,2024-06-24,Corrente Danforth Tidal,2180.95,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,2032.2,18289.8,357.75,1.92,2024,6,0
4281,5,143,8,33716.45,2024-08-08,Âncora Delta Hydra Kraken Velocity,4436.43,ancoragem,Pedro Freitas,Santarém Novo,PA,3831.65,30653.2,3063.25,9.09,2024,8,3
4282,28,87,6,381101.05,2023-04-21,Motor Elétrico Volvo Boost 225HP,66859.9,propulcao,Bianca Rodrigues,Antonina,PR,67988.5,407931.0,-26829.95,-7.04,2023,4,4
4283,42,96,15,1006347.35,2024-07-25,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,propulsao,Márcia Figueiredo,Vila do Conde (Barcarena),PA,73882.0,1108230.0,-101882.65,-10.12,2024,7,3
4284,46,60,1,103313.45,2023-07-23,Motor de Popa Honda Velocity Drift 258HP,108751.09,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,98931.2,98931.2,4382.25,4.24,2023,7,6
4285,48,119,13,40209.7,2024-02-21,Âncora Bruce Aqua,3255.82,ancoragem,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,3349.4,43542.2,-3332.5,-8.29,2024,2,2
